"","tweet","date","isretweet","retweeted","retweetcount","favoritecount","favorited"
"1637","RT @TitusSportsDE: Congratulations to @AuksRugby on wining the Rugby DE Sevens State Championship! #TitusProud #StateChamps #netde https://‚Ä¶","2016-05-10 00:38:39","TRUE","FALSE","7","0","FALSE"
"1638",".@OddityBar Thanks for the RT. Some of our team was over there on Saturday. Had a nice time as always. Friendly staff! #netDE","2016-05-10 00:37:24","FALSE","FALSE","0","1","FALSE"
"1639","Man shot dead in #WilmDE @WDEL https://t.co/Ohnw5gn8Kf #NetDE #Delaware https://t.co/GpDVc0qcQM","2016-05-10 00:30:32","FALSE","FALSE","0","0","FALSE"
"1640","RT @DEHighwaySafe: Hey #Delaware folks! Coming to a grocery store and farmers market near you!
#ProtectYourMelon #BuckleUpDE #NetDE https:/‚Ä¶","2016-05-10 00:30:13","TRUE","FALSE","7","0","FALSE"
"1641","Please join DHIN for our next #HIE town hall meeting. Weds 11 am EST. #netDE #HealthDE https://t.co/E7ccJc2SSC https://t.co/pU7T6ISmjb","2016-05-10 00:30:02","FALSE","FALSE","1","2","FALSE"
"1642","Council is now discussing a survey request from Newark Country Club. #NewarkDE #netDE https://t.co/EgH7sa5YJo","2016-05-10 00:29:51","FALSE","FALSE","1","0","FALSE"
"1643","Cole Galloway schooling Newark City Council about the opportunities that exist with Preston's Playground. #netde","2016-05-10 00:25:43","FALSE","FALSE","0","0","FALSE"
"1644","Safety. Inclusion. Physical activity. Friendship. How can you not support Preston's Playground? #netde","2016-05-10 00:23:58","FALSE","FALSE","0","0","FALSE"
"1645","RT @jggeo: Thanks @CityOfDoverDE for supporting our @CSDDoverHigh students #netde #shouldabeenasenator https://t.co/nuXEPdnFqj","2016-05-10 00:23:09","TRUE","FALSE","4","0","FALSE"
"1646","RT @jggeo: Thanks @CityOfDoverDE for supporting our @CSDDoverHigh students #netde #shouldabeenasenator https://t.co/nuXEPdnFqj","2016-05-10 00:22:19","TRUE","FALSE","4","0","FALSE"
"1647","https://t.co/rm6voNwzKW 
time to stock up on water and summer items. it doesn't take much to make a difference. donate....today #netde","2016-05-10 00:15:44","FALSE","FALSE","0","0","FALSE"
"1648","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt‚Ä¶","2016-05-10 00:08:38","TRUE","FALSE","11","0","FALSE"
"1649","Thanks @CityOfDoverDE for supporting our @CSDDoverHigh students #netde #shouldabeenasenator https://t.co/nuXEPdnFqj","2016-05-10 00:06:10","FALSE","FALSE","4","13","FALSE"
"1650","RT @hanshreigle: Really loved the #Dover days parade this weekend! I love interacting with my community. #hans2016 #netDE https://t.co/q98t‚Ä¶","2016-05-10 00:02:15","TRUE","FALSE","4","0","FALSE"
"1651","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt‚Ä¶","2016-05-10 00:01:15","TRUE","FALSE","11","0","FALSE"
"1652","19 speakers so far during public comment at the RedClay SchoolBoard mtg. 11 for keeping Redskins, 8 against. #netde #delhs","2016-05-11 23:59:21","FALSE","FALSE","3","1","FALSE"
"1653","RT @DASTonline: Check out our window display at 10th &amp; Orange Streets in Wilmington! Get tkts now at https://t.co/5tvgDOetXW. #netde https:‚Ä¶","2016-05-11 23:53:42","TRUE","FALSE","1","0","FALSE"
"1654","14 speakers so far during public comment on Towelheads issue. Only three have supported a name/mascot change. #netde #delhs","2016-05-11 23:50:09","FALSE","FALSE","0","0","FALSE"
"1655","RT @JoeIrizarry: 14 speakers so far during public comment on Redskins issue. Only three have supported a name/mascot change. #netde #delhs","2016-05-11 23:45:09","TRUE","FALSE","1","0","FALSE"
"1656","14 speakers so far during public comment on Redskins issue. Only three have supported a name/mascot change. #netde #delhs","2016-05-11 23:43:54","FALSE","FALSE","1","0","FALSE"
"1657","RT @SeanBarneyDE: Tomorrow will be the 10-year anniversary of my #AliveDay. My story: https://t.co/UVuTjvU1rt @USMC @swarthmore #militaryDE‚Ä¶","2016-05-11 23:37:11","TRUE","FALSE","3","0","FALSE"
"1658","RT @JoeIrizarry: I've been told a vote on the Conrad Redskins nickname by the Red Clay School Board will most likely happen next month NOT‚Ä¶","2016-05-11 23:35:42","TRUE","FALSE","1","0","FALSE"
"1659","1 winery, 2 breweries, 1 distillery, lunch, dinner, transportation= Best. Day. Ever. Good Libations Tour. $95 https://t.co/XZiz9HgxFl #netde","2016-05-11 23:25:13","FALSE","FALSE","0","0","FALSE"
"1660","I've been told a vote on the Conrad Redskins nickname by the Red Clay School Board will most likely happen next month NOT tonight. #netde","2016-05-11 23:24:46","FALSE","FALSE","1","2","FALSE"
"1661","RT @josephjonessr: #graduation #college #career readiness 70% over 700 snrs are cooperatively employed #NetDE @DEStateChamber #nccvtsd http‚Ä¶","2016-05-11 23:23:21","TRUE","FALSE","4","0","FALSE"
"1662","RT @RadioDawson: No questions at all from House Education Committee members regarding #WEIC plan #netDE #eduDE","2016-05-11 23:17:14","TRUE","FALSE","2","0","FALSE"
"1663","Sign up for #edcampldrDE &amp; be part of an international unconference! https://t.co/UH6QuBFp7l #delachat #netde","2016-05-11 23:02:02","FALSE","FALSE","0","0","FALSE"
"1664","State pushes stricter prescribing guidelines for pain pills: https://t.co/ZTV8yShWFu #netDE #healthDE #painpills","2016-05-11 23:00:25","FALSE","FALSE","2","3","FALSE"
"1665","Study finds better mental health with ocean views #realestate #movetotheshore #netDE https://t.co/ZzwDP7lNUu","2016-05-11 22:53:36","FALSE","FALSE","0","0","FALSE"
"1666","Great profile of @SeanBarneyDE, candidate in the Delaware Democratic Congressional Primary #netde  https://t.co/Bs3SFA2WDN","2016-05-11 22:49:30","FALSE","FALSE","0","2","FALSE"
"1667","Free on July 11th? Want free day of learning? #edcampldr #edcampldrde #edude #netde https://t.co/Unllul8OqQ @Jim_Comegys @HughBroomall","2016-05-11 22:44:03","FALSE","FALSE","0","0","FALSE"
"1668","RT @RadioDawson: .@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEI‚Ä¶","2016-05-11 22:42:40","TRUE","FALSE","6","0","FALSE"
"1669","RT @FoodBankofDE: Did you get your bag and postcard for @StampOutHunger? We did! #StampOutHunger #netde https://t.co/1pjV8iZTKE","2016-05-11 22:38:56","TRUE","FALSE","1","0","FALSE"
"1670","Did you get your bag and postcard for @StampOutHunger? We did! #StampOutHunger #netde https://t.co/1pjV8iZTKE","2016-05-11 22:37:43","FALSE","FALSE","1","1","FALSE"
"1671","RT @LopezforDE: Loved confirming Jen Sammons: newest Sussex JP judge today!  Thanks Rep. Short &amp; Dr. Smith for being there!  #NetDe https:/‚Ä¶","2016-05-11 22:32:40","TRUE","FALSE","2","0","FALSE"
"1672","Lewes Fourth Street Forest To Be Replaced With Housing Development #netde... https://t.co/oGGUToxaSQ","2016-05-11 22:25:58","FALSE","FALSE","0","0","FALSE"
"1673","Barricade Situation Ends Peacefully in Dover #netde  https://t.co/mhJDgNrgRX https://t.co/osqyTcKrdg","2016-05-11 22:23:38","FALSE","FALSE","0","0","FALSE"
"1674","RT @delawareonline: Verizon strike becomes increasingly bitter: https://t.co/8uHOwMywWX @verizon #netDE #bizDE","2016-05-11 22:22:17","TRUE","FALSE","2","0","FALSE"
"1675","House committee pushes pause on #WEIC #WilmDE redistricting plan https://t.co/tMsq4npiQI #netDE #eduDE @WDDE911","2016-05-11 22:20:40","FALSE","FALSE","2","0","FALSE"
"1676","RT @rosy_burke: Delaware is part of an international unconference! Join us on July 11 for #edcampldrDE https://t.co/UH6QuBFp7l #delachat #n‚Ä¶","2016-05-11 22:17:15","TRUE","FALSE","1","0","FALSE"
"1677","Nature Report, Part 2:
Also seen a HUGE increase in tent caterpillars.  Had them in my back yard last year. NOT this year, thank God! #netde","2016-05-11 22:10:53","FALSE","FALSE","0","0","FALSE"
"1678","Loved confirming Jen Sammons: newest Sussex JP judge today!  Thanks Rep. Short &amp; Dr. Smith for being there!  #NetDe https://t.co/YtmL6qOGlj","2016-05-11 22:09:48","FALSE","FALSE","2","2","FALSE"
"1679","Nature Report:
I've seen a real uptick in rabbit population in my town, which I guess is good -- until they start eating my plants.  #netde","2016-05-11 22:09:33","FALSE","FALSE","0","0","FALSE"
"1680","RT @DelawareGlobal: #WilmYPWeek kicking off the Movers and Shakers panel with notable members of #netde community. https://t.co/IgNqLpFNrB","2016-05-11 22:08:55","TRUE","FALSE","9","0","FALSE"
"1681","RT @FoodBankofDE: Sat. is the @AccelerateDE launch party! Our students look forward to catering the event! Tix are available! https://t.co/‚Ä¶","2016-05-11 22:08:15","TRUE","FALSE","4","0","FALSE"
"1682","RT @technicallyDE: Wilmington Renaissance Corporation gets grant money to transform @CreativeWilm spots https://t.co/gePAwWKCUP #netDE http‚Ä¶","2016-05-11 22:07:58","TRUE","FALSE","3","0","FALSE"
"1683","RT @delawareonline: In a case like the death of Amy Inita Joyner-Francis, social media can be 'the worst case of telephone.' #NetDE https:/‚Ä¶","2016-05-11 22:07:22","TRUE","FALSE","10","0","FALSE"
"1684","The first #ABLE accounts will be available this summer in select states https://t.co/lGBY16qBJZ #NetDE #disabilities","2016-05-11 22:05:08","FALSE","FALSE","0","1","FALSE"
"1685","At @1313Innovation for a video workshop with The Kitchen's @zachphillips. #netde #inwilm https://t.co/0gCI7rDdE0","2016-05-11 21:59:22","FALSE","FALSE","0","2","FALSE"
"1686","RT @delawareonline: Delaware Sports Awards will host fundraiser for Special Olympics Delaware #netde #delhs @SODelaware https://t.co/cbzlcQ‚Ä¶","2016-05-11 21:54:12","TRUE","FALSE","4","0","FALSE"
"1687","DE-52: SB approaching Hillside Rd, watch for an accident.  Expect minor delays in both directions.  #NetDE","2016-05-11 21:51:59","FALSE","FALSE","0","0","FALSE"
"1688","A little something from my #netDE twitter analysis. Number of tweets using the hashtag per day. From the last 7 days https://t.co/4B8mspT32O","2016-05-11 21:49:22","FALSE","FALSE","1","1","FALSE"
"1689","#netde The Inauthenticity of Hillary Clinton - Thank you, Jon Stewart. Thank you. https://t.co/T26Rz7nv2l","2016-05-11 21:48:17","FALSE","FALSE","0","1","FALSE"
"1690","RT @NCCo_Politics: Gordon's mad dash to give out deficit funded, pre-election raises guarantees massive, disruptive tax increases in the ne‚Ä¶","2016-05-11 21:42:15","TRUE","FALSE","1","0","FALSE"
"1691","Get a FREE lawn evaluation. Sign up today! #netde https://t.co/gEhv5ISSP8 https://t.co/7KDjh3CS1q","2016-05-11 21:36:08","FALSE","FALSE","0","0","FALSE"
"1692","Sneak peek on some fun summer items!! ‚öæÔ∏èÌÆπÌ≥¨ÌÆπÌ≥¶ÌÆ∫Ìºë #firstandlittle #fnlhappy #netde https://t.co/AmY211cn30","2016-05-11 21:31:58","FALSE","FALSE","0","0","FALSE"
"1693","RT @PeoplesFestDE: On this day in 1981, the world lost a true legend. Join us as we pay annual tribute to Bob on July 30th. #netde https://‚Ä¶","2016-05-11 21:30:03","TRUE","FALSE","1","0","FALSE"
"1694","I-95: SB is JAMMED and CRAWLING from Rt 202 to Christiana Mall due to an accident.  #NetDE","2016-05-11 21:29:13","FALSE","FALSE","0","0","FALSE"
"1695",".@Bharper3407 suspended 1 game by MLB-is appealing.  I say take the day off and put it behind you. #baseball #BryceHarper #nationals #netde","2016-05-11 21:25:10","FALSE","FALSE","0","0","FALSE"
"1696","RT @delawareonline: In a case like the death of Amy Inita Joyner-Francis, social media can be 'the worst case of telephone.' #NetDE https:/‚Ä¶","2016-05-11 21:22:20","TRUE","FALSE","10","0","FALSE"
"1697",".@djwdel kisses the ground he walks on after going #OverTheEdgeDE. #NetDE https://t.co/yhmucTwgwo","2016-05-11 21:21:15","FALSE","FALSE","0","1","FALSE"
"1698","Delaware is part of an international unconference! Join us on July 11 for #edcampldrDE https://t.co/UH6QuBFp7l #delachat #netde","2016-05-11 21:17:33","FALSE","FALSE","1","1","FALSE"
"1699","RT @badgerjill: State of neighbors. #netde  https://t.co/drOpWDlq0i","2016-05-11 21:17:31","TRUE","FALSE","1","0","FALSE"
"1700","Gordon's mad dash to give out deficit funded, pre-election raises guarantees massive, disruptive tax increases in the near future. #netDE","2016-05-11 21:11:48","FALSE","FALSE","1","5","FALSE"
"1701","I-95: SB at Rt 1, report of an accident w/injuries.  #NetDE","2016-05-11 21:04:03","FALSE","FALSE","0","0","FALSE"
"1702","Book launch party! #netde (@ Olive Tree Cafe in Newark, DE) https://t.co/tYq0jYYK2O","2016-05-11 21:02:07","FALSE","FALSE","0","0","FALSE"
"1703","#whosangit? The Beatles, A Hard Day's Night @airsupplymusic Aug 19. #Tickets. https://t.co/LPfmXiPzXk #comeplay #netDE","2016-05-11 21:01:17","FALSE","FALSE","0","0","FALSE"
"1704","heads up, #netde @wdde911 - this includes @TysonFoods and @PerdueFarms","2016-05-11 20:59:06","FALSE","FALSE","0","0","FALSE"
"1705","MILFORD SHOOTING: Police investigate morning shooting, victim in critical condition. #netde
https://t.co/d90HtiwLSy https://t.co/rekCEvXQ3v","2016-05-11 20:58:10","FALSE","FALSE","0","0","FALSE"
"1706","RT @NCCo_Politics: Piggy = Public servant whose primary concern is their own personal gain. 
#NetDE #NCCDE #TomGordon #wilmde #delaware htt‚Ä¶","2016-05-11 20:56:36","TRUE","FALSE","2","0","FALSE"
"1707","Dover PD Arrests 2 After Brief Standoff, Foot Pursuit #netde... https://t.co/KmOLj6t3Pr","2016-05-11 20:56:27","FALSE","FALSE","0","0","FALSE"
"1708","RT @delawareonline: Verizon strike becomes increasingly bitter: https://t.co/8uHOwMywWX @verizon #netDE #bizDE","2016-05-11 20:56:21","TRUE","FALSE","2","0","FALSE"
"1709","RT @DoverDEPolice: Dover Police are at the Liberty Court apartment complex for an ongoing situation, see image below for details.#netde htt‚Ä¶","2016-05-11 20:54:34","TRUE","FALSE","4","0","FALSE"
"1710","Mom when is it going to stop raining #netde https://t.co/Ucw9CHGOoi","2016-05-11 20:54:12","FALSE","FALSE","0","0","FALSE"
"1711","RT @PDGTweet: Why some restaurants are walking back their no-tipping policies https://t.co/2xUT8nHU4h RT @TheAtlantic @chefgeoffs @Hari_Cam‚Ä¶","2016-05-11 20:52:12","TRUE","FALSE","1","0","FALSE"
"1712","Verizon strike becomes increasingly bitter: https://t.co/8uHOwMywWX @verizon #netDE #bizDE","2016-05-11 20:50:57","FALSE","FALSE","2","3","FALSE"
"1713","Equipment is in, now comes the fun part #CraftBeer #DrinkLocal #netDE #OpeningSoon https://t.co/XQIrU9TVB6","2016-05-11 20:49:50","FALSE","FALSE","0","2","FALSE"
"1714","Piggy = Public servant whose primary concern is their own personal gain. 
#NetDE #NCCDE #TomGordon #wilmde #delaware https://t.co/5mBAOcMvxq","2016-05-11 20:49:02","FALSE","FALSE","2","7","FALSE"
"1715","Why some restaurants are walking back their no-tipping policies https://t.co/2xUT8nHU4h RT @TheAtlantic @chefgeoffs @Hari_Cameron #netde","2016-05-11 20:48:59","FALSE","FALSE","1","1","FALSE"
"1716","Foulk Rd: NB approaching Silverside Rd, watch for an accident blocking the R lane I/f/o WSFS Bank.  #NetDE","2016-05-11 20:48:15","FALSE","FALSE","0","0","FALSE"
"1717","RT @DoverDEPolice: Dover Police are at the Liberty Court apartment complex for an ongoing situation, see image below for details.#netde htt‚Ä¶","2016-05-11 20:47:51","TRUE","FALSE","4","0","FALSE"
"1718","RT @DoverDEPolice: Dover Police are at the Liberty Court apartment complex for an ongoing situation, see image below for details.#netde htt‚Ä¶","2016-05-11 20:46:34","TRUE","FALSE","4","0","FALSE"
"1719","Pettinaro's April Yanacek, Paul Voss and Patti Fry Cox at today's #TenantAppreciation event #netde https://t.co/jKNMEfzhXS","2016-05-11 20:42:29","FALSE","FALSE","0","1","FALSE"
"1720","Thanks to our Barley Mill House &amp; Greenville Professional Center for joining us today! #TenantAppreciation #netde https://t.co/MKTnDobck5","2016-05-11 20:41:03","FALSE","FALSE","0","0","FALSE"
"1721","RT @CapeGazette: Actor and @AtlanticRecords songwriter, @TrevorJackson5, will sing at #AAA400 @NASCAR @MonsterMile #DoverDE #netde https://‚Ä¶","2016-05-11 20:40:22","TRUE","FALSE","7","0","FALSE"
"1722","RT @TNJ_malbright: ""This is probably one of the most important things you will do during your term,"" Bill Doolittle, parent advocate. #netDE","2016-05-11 20:37:52","TRUE","FALSE","1","0","FALSE"
"1723","RT @TNJ_malbright: NCCO councilman Jea Street says courts have had to intervene because GA refuses to act. Says this GA can change that by‚Ä¶","2016-05-11 20:37:45","TRUE","FALSE","1","0","FALSE"
"1724","RT @TNJ_malbright: All of the speakers are couching this in terms of city history: a first step toward undoing decades of failure. #NetDE","2016-05-11 20:36:49","TRUE","FALSE","1","0","FALSE"
"1725","RT @DoverDEPolice: Dover Police are at the Liberty Court apartment complex for an ongoing situation, see image below for details.#netde htt‚Ä¶","2016-05-11 20:35:24","TRUE","FALSE","4","0","FALSE"
"1726","RT @delawareonline: La Fia owners the Sikoras 'not involved whatsover anymore' w Market St. Bread + Bagel #netDE #FoodieFued https://t.co/y‚Ä¶","2016-05-11 20:34:08","TRUE","FALSE","3","0","FALSE"
"1727","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.‚Ä¶","2016-05-11 20:33:29","TRUE","FALSE","56","0","FALSE"
"1728","Dover Police are at the Liberty Court apartment complex for an ongoing situation, see image below for details.#netde https://t.co/cy1cEHFWHz","2016-05-11 20:33:21","FALSE","FALSE","4","0","FALSE"
"1729","Parking Enforcement Set To Begin in Fenwick Island #netde... https://t.co/aopF1mJNzD","2016-05-11 20:30:19","FALSE","FALSE","0","0","FALSE"
"1730","RT @RadioDawson: .@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEI‚Ä¶","2016-05-11 20:28:18","TRUE","FALSE","6","0","FALSE"
"1731","Save the date - Sheldon's #GarageSale is happening on June 17th &amp; June 18th at ECC! Donate, shop or sell your unwanted items. #netde","2016-05-11 20:26:05","FALSE","FALSE","0","0","FALSE"
"1732","RT @RadioDawson: .@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEI‚Ä¶","2016-05-11 20:21:30","TRUE","FALSE","6","0","FALSE"
"1733",".@hmkeeley: ""We just gave $50 mil to corps. so they could stay here,‚Äù saying ‚Äúwe need to find the damn money‚Äù to fund #WEIC #netDE #eduDE","2016-05-11 20:21:10","FALSE","FALSE","6","1","FALSE"
"1734","Women of #delaware are innovators and game changers. #netde @great_dames @rekindlefammed  https://t.co/xJoX7v5l5j","2016-05-11 20:18:13","FALSE","FALSE","0","0","FALSE"
"1735","RT @CoachCarlShaw: 2nd workshop 4the day: Stress &amp; Time Mgmt! Great day of information  @DELibraries  #InspirationSpace Join us! #NetDE htt‚Ä¶","2016-05-11 20:16:11","TRUE","FALSE","1","0","FALSE"
"1736","RT @teelehman: Joe Biden says Beau's death kept him out of presidential race: https://t.co/XAXFuSpKmF | #NetDE https://t.co/Rg9Fg38t8j","2016-05-11 20:15:38","TRUE","FALSE","1","0","FALSE"
